subject_code_1;subject_code_2;popularity_score
05.564;05.582;0.001132
05.564;05.583;0.034129
05.564;05.584;0.006778
05.564;05.585;0.000774
05.564;05.586;0.00624
05.564;05.587;0.052415
05.564;05.588;0.067813
05.564;05.589;0.003325
05.564;05.590;0.000461
05.564;05.591;0.007779
05.564;05.592;0.02608
05.564;05.593;0.004602
05.564;05.594;0.020138
05.564;05.595;0.002986
05.564;05.596;0.002138
05.564;05.597;0.00613
05.564;05.598;0.012379
05.564;05.599;0.007774
05.564;05.600;0.007891
05.564;05.601;0.009899
05.564;05.604;0.006469
05.564;05.607;0.012602
05.564;05.611;0.000974
05.564;05.613;0.005907
05.564;05.614;0.001928
05.564;05.615;0.00216
05.564;05.616;0.006895
05.564;22.400;0.035021
05.565;05.554;0.000513
05.565;05.555;0.000277
05.565;05.556;4e-04
05.565;05.557;0.000599
05.565;05.558;0.001002
05.565;05.559;0.000402
05.565;05.560;0.000232
05.565;05.561;0.00045
05.565;05.562;0.000832
05.565;05.563;0.000228
05.565;05.564;0.00092
05.565;05.565;0
05.565;05.566;0.000725
05.565;05.567;0.001083
05.565;05.568;0.000712
05.565;05.569;0.000975
05.565;05.570;0.000146
05.565;05.571;0.000699
05.565;05.572;0.002319
05.565;05.573;0.000262
05.565;05.574;0.012073
05.565;05.575;0.001337
05.565;05.576;0.016285
05.565;05.577;0.030053
05.565;05.578;0.023186
05.565;05.579;0.018878
05.565;05.580;0.056692
05.565;05.581;0.060397
05.565;05.582;0.001411
05.565;05.583;0.060984
05.565;05.584;0.014216
05.565;05.585;0.001005
05.565;05.586;0.009867
05.565;05.587;0.016795
05.565;05.588;0.092255
05.565;05.589;0.004407
05.565;05.590;0.000985
05.565;05.591;0.004694
05.565;05.592;0.089141
05.565;05.593;0.012778
05.565;05.594;0.114922
05.565;05.595;0.002746
05.565;05.596;0.003388
05.565;05.597;0.008331
05.565;05.598;0.020032
05.565;05.599;0.013121
05.565;05.600;0.014476
05.565;05.601;0.014396
05.565;05.604;0.009895
05.565;05.607;0.016211
05.565;05.611;0.000937
05.565;05.613;0.008162
05.565;05.614;0.000239
05.565;05.615;0.002235
05.565;05.616;0.028567
05.565;22.400;0.003502
05.566;05.554;0.000976
05.566;05.555;0.000632
05.566;05.556;0.001152
05.566;05.557;0.000225
05.566;05.558;0.000845
05.566;05.559;0.002293
05.566;05.560;0.000294
05.566;05.561;0.01231
05.566;05.562;0.001447
05.566;05.563;0.020193
05.566;05.564;0.037279
05.566;05.565;0.031428
05.566;05.566;0
05.566;05.567;0.000368
05.566;05.568;0.000661
05.566;05.569;0.000415
05.566;05.570;0.000815
05.566;05.571;0.000604
05.566;05.572;0.000795
05.566;05.573;0.000713
05.566;05.574;0.012475
05.566;05.575;0.001069
05.566;05.576;0.01477
05.566;05.577;0.025449
05.566;05.578;0.020269
05.566;05.579;0.006124
05.566;05.580;0.01397
05.566;05.581;0.008676
05.566;05.582;0.000526
05.566;05.583;0.00966
05.566;05.584;0.004962
05.566;05.585;0.000805
05.566;05.586;0.002285
05.566;05.587;0.007979
05.566;05.588;0.020397
05.566;05.589;0.001582
05.566;05.590;0.000677
05.566;05.591;0.003943
05.566;05.592;0.165489
05.566;05.593;0.00249
05.566;05.594;0.015094
05.566;05.595;0.005691
05.566;05.596;0.003799
05.566;05.597;0.004132
05.566;05.598;0.008023
05.566;05.599;0.007373
05.566;05.600;0.00434
05.566;05.601;0.007622
05.566;05.604;0.005143
05.566;05.607;0.006613
05.566;05.611;0.000667
05.566;05.613;0.002289
05.566;05.614;0.001805
05.566;05.615;0.00253
05.566;05.616;0.005804
05.566;22.400;0.015354
05.567;05.554;0.015219
05.567;05.555;0.033321
05.567;05.556;0.040994
05.567;05.557;0.002547
05.567;05.558;0.03562
05.567;05.559;0.01531
05.567;05.560;0.001301
05.567;05.561;0.009512
05.567;05.562;0.023038
05.567;05.563;0.068707
05.567;05.564;0.003994
05.567;05.565;0.000623
05.567;05.566;0.00438
05.567;05.567;0
05.567;05.568;0.001009
05.567;05.569;0.000611
05.567;05.570;0.00142
05.567;05.571;0.000961
05.567;05.572;0.000442
05.567;05.573;0.000731
05.567;05.574;0.006039
05.567;05.575;7e-04
05.567;05.576;0.011336
05.567;05.577;0.02991
05.567;05.578;0.010683
05.567;05.579;0.007956
05.567;05.580;0.01439
05.567;05.581;0.017238
05.567;05.582;0.000853
05.567;05.583;0.013972
05.567;05.584;0.008386
05.567;05.585;0.000942
05.567;05.586;0.003568
05.567;05.587;0.024327
05.567;05.588;0.050946
05.567;05.589;0.001604
05.567;05.590;0.000615
05.567;05.591;0.003307
05.567;05.592;0.03744
05.567;05.593;0.004048
05.567;05.594;0.016765
05.567;05.595;0.002377
05.567;05.596;0.002317
05.567;05.597;0.006488
05.567;05.598;0.010407
05.567;05.599;0.010594
05.567;05.600;0.007968
05.567;05.601;0.005474
05.567;05.604;0.009431
05.567;05.607;0.016504
05.567;05.611;0.000954
05.567;05.613;0.004173
05.567;05.614;0.002752
05.567;05.615;0.00117
05.567;05.616;0.018218
05.567;22.400;0.060228
05.568;05.554;0.166285
05.568;05.555;0.007105
05.568;05.556;0.096377
05.568;05.557;0.002878
05.568;05.558;0.003788
05.568;05.559;0.015698
05.568;05.560;0.014363
05.568;05.561;0.016756
05.568;05.562;0.009424
05.568;05.563;0.014607
05.568;05.564;0.00701
05.568;05.565;0.019326
05.568;05.566;0.000729
05.568;05.567;0.010016
05.568;05.568;0
05.568;05.569;0.000415
05.568;05.570;0.000375
05.568;05.571;0.000555
05.568;05.572;0.000855
05.568;05.573;0.000566
05.568;05.574;0.005488
05.568;05.575;0.001095
05.568;05.576;0.009479
05.568;05.577;0.023755
05.568;05.578;0.026392
05.568;05.579;0.009271
05.568;05.580;0.026605
05.568;05.581;0.00932
05.568;05.582;0.000776
05.568;05.583;0.01333
05.568;05.584;0.009504
05.568;05.585;0.000814
05.568;05.586;0.003884
05.568;05.587;0.007474
05.568;05.588;0.029884
05.568;05.589;0.001529
05.568;05.590;0.000645
05.568;05.591;0.006918
05.568;05.592;0.019783
05.568;05.593;0.004013
05.568;05.594;0.010472
05.568;05.595;0.003793
05.568;05.596;0.002552
05.568;05.597;0.00389
05.568;05.598;0.008772
05.568;05.599;0.005915
05.568;05.600;0.006552
05.568;05.601;0.011095
05.568;05.604;0.005926
05.568;05.607;0.004624
05.568;05.611;0.000272
05.568;05.613;0.003236
05.568;05.614;0.001721
05.568;05.615;0.003614
05.568;05.616;0.00915
05.568;22.400;0.015497
05.569;05.554;0.000707
05.569;05.555;0.001749
05.569;05.556;0.017421
05.569;05.557;0.038504
05.569;05.558;0.000228
05.569;05.559;0.000305
05.569;05.560;0.000569
05.569;05.561;0.000933
05.569;05.562;0.000686
05.569;05.563;0.000224
05.569;05.564;0.000231
05.569;05.565;0.00072
05.569;05.566;0.000384
05.569;05.567;0.000754
05.569;05.568;0.001194
05.569;05.569;0
05.569;05.570;0.001615
05.569;05.571;0.000477
05.569;05.572;0.000502
05.569;05.573;0.00035
05.569;05.574;0.005244
05.569;05.575;0.000842
05.569;05.576;0.004988
05.569;05.577;0.009742
05.569;05.578;0.010762
05.569;05.579;0.012541
05.569;05.580;0.026341
05.569;05.581;0.010785
05.569;05.582;9e-04
05.569;05.583;0.021749
05.569;05.584;0.003373
05.569;05.585;0.000665
05.569;05.586;0.001763
05.569;05.587;0.005523
05.569;05.588;0.012541
05.569;05.589;0.000828
05.569;05.590;0.000437
05.569;05.591;0.005056
05.569;05.592;0.020816
05.569;05.593;0.001688
05.569;05.594;0.014848
05.569;05.595;0.0037
05.569;05.596;0.002247
05.569;05.597;0.002705
05.569;05.598;0.007115
05.569;05.599;0.00496
05.569;05.600;0.003488
05.569;05.601;0.007286
05.569;05.604;0.004241
05.569;05.607;0.00475
05.569;05.611;0.000459
05.569;05.613;0.003798
05.569;05.614;0.002442
05.569;05.615;0.004338
05.569;05.616;0.007668
05.569;22.400;0.018324
05.570;05.554;0.000383
05.570;05.555;0.000818
05.570;05.556;0.000115
05.570;05.557;0.001069
05.570;05.558;0.001063
05.570;05.559;0.000499
05.570;05.560;0.007986
05.570;05.561;0.001237
05.570;05.562;0.009598
05.570;05.563;0.020943
05.570;05.564;0.017678
05.570;05.565;0.013812
05.570;05.566;0.023498
05.570;05.567;0.029375
05.570;05.568;0.001292
05.570;05.569;0.01895
05.570;05.570;0
05.570;05.571;0.000548
05.570;05.572;0.001464
05.570;05.573;0.000281
05.570;05.574;0.00655
05.570;05.575;0.000977
05.570;05.576;0.009423
05.570;05.577;0.021916
05.570;05.578;0.025421
05.570;05.579;0.013154
05.570;05.580;0.029102
05.570;05.581;0.051116
05.570;05.582;0.002358
05.570;05.583;0.036773
05.570;05.584;0.009261
05.570;05.585;0.00107
05.570;05.586;0.005285
05.570;05.587;0.017106
05.570;05.588;0.038835
05.570;05.589;0.002065
05.570;05.590;0.000473
05.570;05.591;0.005965
05.570;05.592;0.112491
05.570;05.593;0.005178
05.570;05.594;0.03992
05.570;05.595;0.003366
05.570;05.596;0.003465
05.570;05.597;0.00536
05.570;05.598;0.005916
05.570;05.599;0.012906
05.570;05.600;0.010515
05.570;05.601;0.009328
05.570;05.604;0.007938
05.570;05.607;0.012487
05.570;05.611;0.000523
05.570;05.613;0.006538
05.570;05.614;5.8e-05
05.570;05.615;0.003905
05.570;05.616;0.011884
05.570;22.400;0.00274
05.571;05.554;0.010472
05.571;05.555;0.001004
05.571;05.556;0.006656
05.571;05.557;0.011486
05.571;05.558;0.028335
05.571;05.559;0.002792
05.571;05.560;0.00059
05.571;05.561;0.005951
05.571;05.562;0.045081
05.571;05.563;0.005462
05.571;05.564;0.012921
05.571;05.565;0.003339
05.571;05.566;0.00618
05.571;05.567;0.01013
05.571;05.568;0.016994
05.571;05.569;0.018567
05.571;05.570;0.027312
05.571;05.571;0
05.571;05.572;0.000703
05.571;05.573;0.000522
05.571;05.574;0.00321
05.571;05.575;0.00073
05.571;05.576;0.005724
05.571;05.577;0.009199
05.571;05.578;0.00805
05.571;05.579;0.005976
05.571;05.580;0.004208
05.571;05.581;0.006138
05.571;05.582;0.000478
05.571;05.583;0.004978
05.571;05.584;0.002613
05.571;05.585;0.000503
05.571;05.586;0.001614
05.571;05.587;0.002381
05.571;05.588;0.006424
05.571;05.589;0.000517
05.571;05.590;0.000415
05.571;05.591;0.003972
05.571;05.592;0.017901
05.571;05.593;0.001613
05.571;05.594;0.007835
05.571;05.595;0.003384
05.571;05.596;0.001992
05.571;05.597;0.003212
05.571;05.598;0.013368
05.571;05.599;0.007439
05.571;05.600;0.005341
05.571;05.601;0.004756
05.571;05.604;0.002118
05.571;05.607;0.004017
05.571;05.611;0.000594
05.571;05.613;0.002002
05.571;05.614;0.001186
05.571;05.615;0.002164
05.571;05.616;0.006302
05.571;22.400;0.010899
05.572;05.554;0.019517
05.572;05.555;0.006759
05.572;05.556;0.017073
05.572;05.557;0.000627
05.572;05.558;0.005178
05.572;05.559;8.7e-05
05.572;05.560;0.003624
05.572;05.561;0.070076
05.572;05.562;0.005501
05.572;05.563;0.000373
05.572;05.564;0.000139
05.572;05.565;0.00056
05.572;05.566;0.000276
05.572;05.567;6.4e-05
05.572;05.568;0.000148
05.572;05.569;0.000837
05.572;05.570;0.000241
05.572;05.571;0.001201
05.572;05.572;0
05.572;05.573;0.001228
05.572;05.574;0.003574
05.572;05.575;0.000393
05.572;05.576;0.013954
05.572;05.577;0.02512
05.572;05.578;0.014822
05.572;05.579;0.004364
05.572;05.580;0.007591
05.572;05.581;0.007925
05.572;05.582;0.000529
05.572;05.583;0.008157
05.572;05.584;0.003216
05.572;05.585;0.000476
05.572;05.586;0.00157
05.572;05.587;0.004484
05.572;05.588;0.013331
05.572;05.589;0.000888
05.572;05.590;0.000643
05.572;05.591;0.004363
05.572;05.592;0.020696
05.572;05.593;0.002496
05.572;05.594;0.04245
05.572;05.595;0.003562
05.572;05.596;0.003577
05.572;05.597;0.003011
05.572;05.598;0.005978
05.572;05.599;0.004276
05.572;05.600;0.008646
05.572;05.601;0.007362
05.572;05.604;0.004255
05.572;05.607;0.005763
05.572;05.611;0.000916
05.572;05.613;0.002035
05.572;05.614;0.002616
05.572;05.615;0.002854
05.572;05.616;0.014748
05.572;22.400;0.064785
05.573;05.554;0.001587
05.573;05.555;0.000429
05.573;05.556;0.001143
05.573;05.557;0.000108
05.573;05.558;0.000533
05.573;05.559;0.001849
05.573;05.560;0.000331
05.573;05.561;0.009373
05.573;05.562;0.001263
05.573;05.563;0.015671
05.573;05.564;0.031573
