subject_code_1;subject_code_2;popularity_score
05.558;05.580;0.105263
05.558;05.581;0.185185
05.558;05.582;0.01497
05.558;05.583;0.16129
05.558;05.584;0.06135
05.558;05.585;0.008643
05.558;05.586;0.050251
05.558;05.587;0.105263
05.558;05.588;0.083333
05.558;05.589;0.022472
05.558;05.590;0.007273
05.558;05.591;0.020534
05.558;05.592;0.222222
05.558;05.593;0.042918
05.558;05.594;0.133333
05.558;05.595;0.016474
05.558;05.596;0.021882
05.558;05.597;0.0625
05.558;05.598;0.05618
05.558;05.599;0.108696
05.558;05.600;0.07874
05.558;05.601;0.079365
05.558;05.604;0.068493
05.558;05.607;0.09434
05.558;05.611;0.005942
05.558;05.613;0.016
05.558;05.614;0.046083
05.558;05.615;0.011403
05.558;05.616;0.102041
05.558;22.400;0.222222
05.559;05.554;0.002129
05.559;05.555;0.00545
05.559;05.556;0.002933
05.559;05.557;0.005862
05.559;05.558;0.008278
05.559;05.559;0
05.559;05.560;0.005258
05.559;05.561;0.005163
05.559;05.562;0.004114
05.559;05.563;0.007474
05.559;05.564;0.00885
05.559;05.565;0.007241
05.559;05.566;0.010741
05.559;05.567;0.008569
05.559;05.568;0.01
05.559;05.569;0.01297
05.559;05.570;0.006277
05.559;05.571;0.012077
05.559;05.572;0.013245
05.559;05.573;0.009328
05.559;05.574;0.030303
05.559;05.575;0.011561
05.559;05.576;0.106383
05.559;05.577;0.091743
05.559;05.578;0.084034
05.559;05.579;0.041494
05.559;05.580;0.092593
05.559;05.581;0.149254
05.559;05.582;0.019011
05.559;05.583;0.119048
05.559;05.584;0.054945
05.559;05.585;0.010846
05.559;05.586;0.057803
05.559;05.587;0.089286
05.559;05.588;0.073529
05.559;05.589;0.025316
05.559;05.590;0.010616
05.559;05.591;0.022676
05.559;05.592;0.25
05.559;05.593;0.054348
05.559;05.594;0.153846
05.559;05.595;0.016393
05.559;05.596;0.029586
05.559;05.597;0.066225
05.559;05.598;0.057143
05.559;05.599;0.09901
05.559;05.600;0.084034
05.559;05.601;0.104167
05.559;05.604;0.079365
05.559;05.607;0.105263
05.559;05.611;0.011416
05.559;05.613;0.025445
05.559;05.614;0.009921
05.559;05.615;0.01221
05.559;05.616;0.046083
05.559;22.400;0.243902
05.560;05.554;0.002818
05.560;05.555;0.008985
05.560;05.556;0.006897
05.560;05.557;0.005777
05.560;05.558;0.016722
05.560;05.559;0.004564
05.560;05.560;0
05.560;05.561;0.009217
05.560;05.562;0.009116
05.560;05.563;0.013351
05.560;05.564;0.009643
05.560;05.565;0.010091
05.560;05.566;0.011223
05.560;05.567;0.009524
05.560;05.568;0.010953
05.560;05.569;0.013123
05.560;05.570;0.010834
05.560;05.571;0.0125
05.560;05.572;0.013986
05.560;05.573;0.010309
05.560;05.574;0.031348
05.560;05.575;0.013643
05.560;05.576;0.088496
05.560;05.577;0.108696
05.560;05.578;0.10989
05.560;05.579;0.048077
05.560;05.580;0.119048
05.560;05.581;0.128205
05.560;05.582;0.021142
05.560;05.583;0.116279
