day;05.554;05.555;05.556;05.557;05.558;05.559;05.560;05.561;05.562;05.563;05.564;05.565;05.566;05.567;05.568;05.569;05.570;05.571;05.572;05.573;05.574;05.575;05.576;05.577;05.578;05.579;05.580;05.581;05.582;05.583;05.584;05.585;05.586;05.587;05.588;05.589;05.590;05.591;05.592;05.593;05.594;05.595;05.596;05.597;05.598;05.599;05.600;05.601;05.604;05.607;05.611;05.613;05.614;05.615;05.616;22.400
2025-02-19;0;1;0;0;5;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;12;1
2025-02-20;0;1;0;0;5;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;13;1
2025-02-21;0;1;0;0;5;0;0;18;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;14;1
2025-02-22;0;1;0;0;5;0;0;18;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;15;1
2025-02-23;0;1;0;0;5;0;0;18;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;15;1
2025-02-24;0;1;0;0;5;0;0;18;1;0;1;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;16;1
2025-02-25;0;1;0;0;5;1;1;18;1;1;1;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;1;0;0;16;1
2025-02-26;0;1;0;0;5;1;1;18;1;1;1;0;0;0;0;0;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;2;0;0;0;0;1;1;0;0;16;1
2025-02-27;2;1;0;0;5;1;1;18;1;1;1;0;0;1;0;0;3;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;1;1;2;0;1;0;0;1;1;0;0;16;1
2025-02-28;2;1;0;0;5;1;1;18;1;1;1;0;0;1;0;0;3;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;2;0;1;0;0;1;1;0;0;16;1
2025-03-01;2;1;0;0;5;1;1;17;1;1;1;0;0;1;0;0;3;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;2;0;2;0;0;1;1;0;0;16;1
2025-03-02;2;1;0;0;5;1;1;17;1;1;1;0;0;1;0;0;3;1;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;1;1;2;0;2;0;0;1;1;0;0;16;1
2025-03-03;2;1;0;0;5;1;1;17;1;1;1;0;0;1;0;1;2;1;0;0;2;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;1;2;0;0;0;0;1;1;2;0;2;0;0;1;1;0;0;16;1
2025-03-04;2;1;0;0;5;1;1;17;1;2;1;0;0;1;0;1;2;1;0;0;2;0;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;2;0;0;0;0;1;1;2;0;2;0;0;1;1;0;0;16;1
2025-03-05;2;1;2;0;5;1;1;17;1;2;1;0;0;1;1;1;2;1;0;0;2;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;16;1
2025-03-06;2;1;2;0;4;1;1;17;0;2;1;0;0;1;1;1;2;1;0;0;2;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-07;2;1;2;0;4;1;1;17;0;2;1;0;1;1;1;1;2;1;0;1;2;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-08;2;1;2;0;4;1;1;17;0;2;1;0;1;1;1;1;2;1;0;1;2;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-09;2;1;2;0;4;1;1;17;0;2;1;0;1;1;1;1;2;1;0;1;2;0;1;0;0;0;0;1;1;0;1;1;1;1;0;1;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-10;2;1;2;0;4;1;1;17;0;2;1;0;1;1;1;1;2;1;0;1;2;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;2;0;0;0;0;1;1;2;0;2;0;0;1;1;0;0;15;1
2025-03-11;2;1;2;1;4;1;1;17;0;1;0;0;1;1;1;1;2;1;0;1;2;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-12;2;1;2;1;4;1;1;17;0;1;1;0;1;0;0;1;2;1;0;1;2;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-13;2;1;2;1;4;2;1;17;0;1;1;0;1;0;0;1;2;1;0;1;2;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;15;1
2025-03-14;2;1;2;1;4;2;1;17;1;1;1;0;1;0;0;1;2;1;0;1;2;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;3;0;0;1;1;0;0;15;1
2025-03-15;2;1;0;1;4;2;1;17;1;1;1;0;1;0;0;1;2;1;0;1;2;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;3;0;0;1;1;0;0;15;1
2025-03-16;2;1;0;1;4;2;1;17;1;1;1;0;1;0;0;1;2;1;0;1;2;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;1;1;0;3;0;0;1;1;0;0;15;1
2025-03-17;2;1;0;1;4;2;1;17;1;1;1;0;1;0;0;1;4;0;0;1;2;1;1;0;0;1;0;1;1;1;1;1;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;3;0;0;1;1;0;0;15;1
2025-03-18;2;1;0;1;4;2;1;17;1;1;1;0;1;1;0;1;4;0;0;0;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0;16;1
2025-03-19;2;1;2;1;4;2;1;17;1;1;1;0;1;1;1;1;4;0;0;0;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;0;1;1;0;2;0;0;1;1;0;0;16;1
2025-03-20;2;1;2;1;4;2;1;15;1;1;1;0;1;1;1;1;4;0;0;0;2;1;1;0;0;1;0;1;1;1;0;0;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;16;1
2025-03-21;2;1;2;1;4;2;1;15;1;1;1;0;1;1;1;1;4;1;0;1;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;2;0;0;1;1;0;0;16;1
2025-03-22;2;1;2;1;4;2;1;15;1;1;1;0;1;1;1;2;4;1;0;1;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;16;1
2025-03-23;2;1;2;1;4;2;1;15;1;1;1;0;1;1;1;1;4;1;0;1;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;16;1
2025-03-24;2;2;2;1;4;1;1;15;1;1;1;0;1;1;1;1;4;1;0;1;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;16;1
2025-03-25;2;1;2;1;4;1;1;15;1;2;1;0;1;1;1;1;4;1;0;1;2;1;1;0;0;1;0;1;1;1;1;0;1;1;0;2;0;1;2;0;0;0;0;1;1;1;0;1;0;0;1;1;0;0;16;1
