subject_code_1;subject_code_2;popularity_score
05.557;22.400;0.005479
05.558;05.554;0.00061
05.558;05.555;4e-04
05.558;05.556;0.000206
05.558;05.557;0.002456
05.558;05.558;0
05.558;05.559;0.001314
05.558;05.560;0.001578
05.558;05.561;0.002182
05.558;05.562;0.000539
05.558;05.563;0.000878
05.558;05.564;0.001169
05.558;05.565;0.001325
05.558;05.566;0.001505
05.558;05.567;0.002956
05.558;05.568;0.000532
05.558;05.569;0.000628
05.558;05.570;0.000609
05.558;05.571;0.000867
05.558;05.572;0.002293
05.558;05.573;0.00054
05.558;05.574;0.010888
05.558;05.575;0.00238
05.558;05.576;0.026784
05.558;05.577;0.070641
05.558;05.578;0.026759
05.558;05.579;0.036559
05.558;05.580;0.025036
05.558;05.581;0.049209
05.558;05.582;0.002251
05.558;05.583;0.081544
05.558;05.584;0.014682
05.558;05.585;0.002274
05.558;05.586;0.006656
05.558;05.587;0.040191
05.558;05.588;0.036088
05.558;05.589;0.002791
05.558;05.590;0.00079
05.558;05.591;0.014809
05.558;05.592;0.047618
05.558;05.593;0.005716
05.558;05.594;0.053722
05.558;05.595;0.005231
05.558;05.596;0.004009
05.558;05.597;0.014334
05.558;05.598;0.016053
05.558;05.599;0.022942
05.558;05.600;0.012079
05.558;05.601;0.026818
05.558;05.604;0.007824
05.558;05.607;0.010172
05.558;05.611;0.001266
05.558;05.613;0.008742
05.558;05.614;0.015921
05.558;05.615;0.006962
05.558;05.616;0.011094
05.558;22.400;0.009423
05.559;05.554;0.000146
05.559;05.555;0.005015
05.559;05.556;0.002219
05.559;05.557;0.001481
05.559;05.558;0.003946
05.559;05.559;0
05.559;05.560;0.000491
05.559;05.561;0.001996
05.559;05.562;0.000775
05.559;05.563;0.000836
05.559;05.564;0.002572
05.559;05.565;0.001334
05.559;05.566;0.002396
05.559;05.567;0.003393
05.559;05.568;0.001713
05.559;05.569;0.002328
05.559;05.570;0.000648
05.559;05.571;0.001513
05.559;05.572;0.003648
05.559;05.573;0.001539
05.559;05.574;0.01306
05.559;05.575;0.002723
05.559;05.576;0.018189
05.559;05.577;0.011655
05.559;05.578;0.048815
05.559;05.579;0.023392
05.559;05.580;0.009216
05.559;05.581;0.018362
05.559;05.582;0.002137
05.559;05.583;0.012413
05.559;05.584;0.006095
05.559;05.585;0.003382
05.559;05.586;0.00607
05.559;05.587;0.008891
05.559;05.588;0.00571
05.559;05.589;0.003018
05.559;05.590;0.001771
05.559;05.591;0.014878
05.559;05.592;0.070545
05.559;05.593;0.005705
05.559;05.594;0.027479
05.559;05.595;0.005428
05.559;05.596;0.007163
05.559;05.597;0.009306
05.559;05.598;0.018718
05.559;05.599;0.013204
05.559;05.600;0.011299
05.559;05.601;0.030039
05.559;05.604;0.007122
05.559;05.607;0.008728
05.559;05.611;0.002306
05.559;05.613;0.006783
05.559;05.614;0.001018
05.559;05.615;0.005363
05.559;05.616;0.003018
05.559;22.400;0.015348
05.560;05.554;0.000266
05.560;05.555;0.002078
05.560;05.556;0.006194
05.560;05.557;0.003157
05.560;05.558;0.015032
05.560;05.559;0.002869
05.560;05.560;0
05.560;05.561;0.004565
05.560;05.562;0.001748
05.560;05.563;0.002115
05.560;05.564;0.002754
05.560;05.565;0.003353
05.560;05.566;0.002676
05.560;05.567;0.003443
05.560;05.568;0.002009
05.560;05.569;0.001952
05.560;05.570;0.001974
05.560;05.571;0.001618
05.560;05.572;0.003982
05.560;05.573;0.001921
05.560;05.574;0.009481
05.560;05.575;0.003318
05.560;05.576;0.011568
05.560;05.577;0.027043
05.560;05.578;0.022593
05.560;05.579;0.013732
05.560;05.580;0.016698
05.560;05.581;0.013968
05.560;05.582;0.003029
05.560;05.583;0.013273
05.560;05.584;0.005771
05.560;05.585;0.003639
05.560;05.586;0.003936
05.560;05.587;0.005683
05.560;05.588;0.005699
